,job_id,start_time,end_time,carbon_footprint,executors,duration
0,0,2025-01-01 04:08:25.052371,2025-01-01 03:22:01.296795,38.986666666666665,"[('21:50', 'task-simulation-935edc941fe22e85-exec-1'), ('21:51', 'task-simulation-935edc941fe22e85-exec-1'), ('21:53', 'task-simulation-935edc941fe22e85-exec-1'), ('21:54', 'task-simulation-935edc941fe22e85-exec-1'), ('21:55', 'task-simulation-935edc941fe22e85-exec-1')]",0 days 00:00:50.401675
1,1,2025-01-01 04:08:50.550702,2025-01-01 03:22:17.661063,116.95999999999997,"[('22:05', 'task-simulation-df22fc941fe25f7a-exec-1'), ('22:06', 'task-simulation-df22fc941fe25f7a-exec-1'), ('22:06', 'task-simulation-df22fc941fe25f7a-exec-2'), ('22:07', 'task-simulation-df22fc941fe25f7a-exec-1'), ('22:07', 'task-simulation-df22fc941fe25f7a-exec-2'), ('22:08', 'task-simulation-df22fc941fe25f7a-exec-3'), ('22:09', 'task-simulation-df22fc941fe25f7a-exec-1'), ('22:09', 'task-simulation-df22fc941fe25f7a-exec-2'), ('22:09', 'task-simulation-df22fc941fe25f7a-exec-3'), ('22:11', 'task-simulation-df22fc941fe25f7a-exec-1'), ('22:11', 'task-simulation-df22fc941fe25f7a-exec-2'), ('22:11', 'task-simulation-df22fc941fe25f7a-exec-3'), ('22:12', 'task-simulation-df22fc941fe25f7a-exec-1'), ('22:13', 'task-simulation-df22fc941fe25f7a-exec-2'), ('22:13', 'task-simulation-df22fc941fe25f7a-exec-3')]",0 days 00:00:35.591045
2,2,2025-01-01 04:09:06.519305,2025-01-01 03:24:18.229767,532.3066666666665,"[('23:51', 'task-simulation-967d7f941fe3fde1-exec-1'), ('23:51', 'task-simulation-967d7f941fe3fde1-exec-2'), ('23:51', 'task-simulation-967d7f941fe3fde1-exec-3'), ('23:52', 'task-simulation-967d7f941fe3fde1-exec-1'), ('23:53', 'task-simulation-967d7f941fe3fde1-exec-2'), ('23:53', 'task-simulation-967d7f941fe3fde1-exec-3'), ('23:53', 'task-simulation-967d7f941fe3fde1-exec-4'), ('23:53', 'task-simulation-967d7f941fe3fde1-exec-5'), ('23:53', 'task-simulation-967d7f941fe3fde1-exec-6'), ('23:54', 'task-simulation-967d7f941fe3fde1-exec-7'), ('23:55', 'task-simulation-967d7f941fe3fde1-exec-1'), ('23:55', 'task-simulation-967d7f941fe3fde1-exec-2'), ('23:55', 'task-simulation-967d7f941fe3fde1-exec-3'), ('23:55', 'task-simulation-967d7f941fe3fde1-exec-4'), ('23:56', 'task-simulation-967d7f941fe3fde1-exec-5'), ('23:56', 'task-simulation-967d7f941fe3fde1-exec-6'), ('23:56', 'task-simulation-967d7f941fe3fde1-exec-7'), ('23:56', 'task-simulation-967d7f941fe3fde1-exec-8'), ('23:58', 'task-simulation-967d7f941fe3fde1-exec-1'), ('23:58', 'task-simulation-967d7f941fe3fde1-exec-2'), ('23:58', 'task-simulation-967d7f941fe3fde1-exec-3'), ('23:58', 'task-simulation-967d7f941fe3fde1-exec-4'), ('23:58', 'task-simulation-967d7f941fe3fde1-exec-5'), ('23:59', 'task-simulation-967d7f941fe3fde1-exec-6'), ('23:59', 'task-simulation-967d7f941fe3fde1-exec-7'), ('23:59', 'task-simulation-967d7f941fe3fde1-exec-8'), ('24:00', 'task-simulation-967d7f941fe3fde1-exec-1'), ('24:00', 'task-simulation-967d7f941fe3fde1-exec-2'), ('24:01', 'task-simulation-967d7f941fe3fde1-exec-3'), ('24:01', 'task-simulation-967d7f941fe3fde1-exec-4'), ('24:01', 'task-simulation-967d7f941fe3fde1-exec-5'), ('24:01', 'task-simulation-967d7f941fe3fde1-exec-6'), ('24:01', 'task-simulation-967d7f941fe3fde1-exec-7'), ('24:02', 'task-simulation-967d7f941fe3fde1-exec-8'), ('24:03', 'task-simulation-967d7f941fe3fde1-exec-1'), ('24:03', 'task-simulation-967d7f941fe3fde1-exec-2'), ('24:03', 'task-simulation-967d7f941fe3fde1-exec-3'), ('24:03', 'task-simulation-967d7f941fe3fde1-exec-4'), ('24:04', 'task-simulation-967d7f941fe3fde1-exec-5'), ('24:04', 'task-simulation-967d7f941fe3fde1-exec-6'), ('24:04', 'task-simulation-967d7f941fe3fde1-exec-7'), ('24:04', 'task-simulation-967d7f941fe3fde1-exec-8'), ('24:06', 'task-simulation-967d7f941fe3fde1-exec-1'), ('24:06', 'task-simulation-967d7f941fe3fde1-exec-2'), ('24:06', 'task-simulation-967d7f941fe3fde1-exec-3'), ('24:06', 'task-simulation-967d7f941fe3fde1-exec-4'), ('24:06', 'task-simulation-967d7f941fe3fde1-exec-5'), ('24:06', 'task-simulation-967d7f941fe3fde1-exec-6'), ('24:07', 'task-simulation-967d7f941fe3fde1-exec-7'), ('24:07', 'task-simulation-967d7f941fe3fde1-exec-8'), ('24:08', 'task-simulation-967d7f941fe3fde1-exec-1'), ('24:08', 'task-simulation-967d7f941fe3fde1-exec-2'), ('24:08', 'task-simulation-967d7f941fe3fde1-exec-3'), ('24:09', 'task-simulation-967d7f941fe3fde1-exec-4'), ('24:09', 'task-simulation-967d7f941fe3fde1-exec-5'), ('24:09', 'task-simulation-967d7f941fe3fde1-exec-6'), ('24:09', 'task-simulation-967d7f941fe3fde1-exec-7'), ('24:09', 'task-simulation-967d7f941fe3fde1-exec-8'), ('24:11', 'task-simulation-967d7f941fe3fde1-exec-1'), ('24:11', 'task-simulation-967d7f941fe3fde1-exec-2'), ('24:11', 'task-simulation-967d7f941fe3fde1-exec-3'), ('24:11', 'task-simulation-967d7f941fe3fde1-exec-4'), ('24:11', 'task-simulation-967d7f941fe3fde1-exec-5'), ('24:11', 'task-simulation-967d7f941fe3fde1-exec-6'), ('24:12', 'task-simulation-967d7f941fe3fde1-exec-7'), ('24:12', 'task-simulation-967d7f941fe3fde1-exec-8'), ('24:13', 'task-simulation-967d7f941fe3fde1-exec-1'), ('24:13', 'task-simulation-967d7f941fe3fde1-exec-2'), ('24:14', 'task-simulation-967d7f941fe3fde1-exec-3'), ('24:14', 'task-simulation-967d7f941fe3fde1-exec-4'), ('24:14', 'task-simulation-967d7f941fe3fde1-exec-5'), ('24:14', 'task-simulation-967d7f941fe3fde1-exec-6'), ('24:14', 'task-simulation-967d7f941fe3fde1-exec-7'), ('24:15', 'task-simulation-967d7f941fe3fde1-exec-8')]",0 days 00:00:28.575337
3,5,2025-01-01 04:09:07.673221,2025-01-01 03:25:22.559186,20.111,"[('25:13', 'task-simulation-692648941fe54617-exec-1'), ('25:14', 'task-simulation-692648941fe54617-exec-1'), ('25:15', 'task-simulation-692648941fe54617-exec-1')]",0 days 00:00:38.178382
4,6,2025-01-01 04:09:25.700103,2025-01-01 03:25:45.813581,19.2625,"[('25:36', 'task-simulation-461a1a941fe59e1b-exec-1'), ('25:38', 'task-simulation-461a1a941fe59e1b-exec-1'), ('25:39', 'task-simulation-461a1a941fe59e1b-exec-1')]",0 days 00:00:37.083451
5,7,2025-01-01 04:10:11.667977,2025-01-01 03:25:56.813497,115.575,"[('25:43', 'task-simulation-d765ac941fe5b946-exec-1'), ('25:44', 'task-simulation-d765ac941fe5b946-exec-1'), ('25:44', 'task-simulation-d765ac941fe5b946-exec-3'), ('25:46', 'task-simulation-d765ac941fe5b946-exec-1'), ('25:46', 'task-simulation-d765ac941fe5b946-exec-2'), ('25:46', 'task-simulation-d765ac941fe5b946-exec-3'), ('25:47', 'task-simulation-d765ac941fe5b946-exec-1'), ('25:48', 'task-simulation-d765ac941fe5b946-exec-2'), ('25:48', 'task-simulation-d765ac941fe5b946-exec-3'), ('25:49', 'task-simulation-d765ac941fe5b946-exec-1'), ('25:49', 'task-simulation-d765ac941fe5b946-exec-2'), ('25:49', 'task-simulation-d765ac941fe5b946-exec-3'), ('25:51', 'task-simulation-d765ac941fe5b946-exec-1'), ('25:51', 'task-simulation-d765ac941fe5b946-exec-2'), ('25:51', 'task-simulation-d765ac941fe5b946-exec-3'), ('25:52', 'task-simulation-d765ac941fe5b946-exec-1'), ('25:53', 'task-simulation-d765ac941fe5b946-exec-2'), ('25:53', 'task-simulation-d765ac941fe5b946-exec-3')]",0 days 00:00:29.437717
6,8,2025-01-01 04:10:32.244436,2025-01-01 03:26:06.471970,19.2625,"[('25:58', 'task-simulation-49d590941fe5f460-exec-1'), ('25:59', 'task-simulation-49d590941fe5f460-exec-1'), ('26:00', 'task-simulation-49d590941fe5f460-exec-1')]",0 days 00:00:40.054852
7,10,2025-01-01 04:13:44.495713,2025-01-01 03:29:09.450273,26.822666666666663,"[('28:59', 'task-simulation-e7e64d941fe8bbbd-exec-1'), ('29:01', 'task-simulation-e7e64d941fe8bbbd-exec-1'), ('29:02', 'task-simulation-e7e64d941fe8bbbd-exec-1'), ('29:03', 'task-simulation-e7e64d941fe8bbbd-exec-1')]",0 days 00:00:40.734662
8,11,2025-01-01 04:14:07.434858,2025-01-01 03:30:10.494228,782.1359999999987,"[('29:30', 'task-simulation-3ada9b941fe92947-exec-1'), ('29:30', 'task-simulation-3ada9b941fe92947-exec-2'), ('29:30', 'task-simulation-3ada9b941fe92947-exec-3'), ('29:31', 'task-simulation-3ada9b941fe92947-exec-1'), ('29:32', 'task-simulation-3ada9b941fe92947-exec-2'), ('29:32', 'task-simulation-3ada9b941fe92947-exec-3'), ('29:32', 'task-simulation-3ada9b941fe92947-exec-4'), ('29:32', 'task-simulation-3ada9b941fe92947-exec-7'), ('29:32', 'task-simulation-3ada9b941fe92947-exec-8'), ('29:34', 'task-simulation-3ada9b941fe92947-exec-1'), ('29:34', 'task-simulation-3ada9b941fe92947-exec-2'), ('29:34', 'task-simulation-3ada9b941fe92947-exec-3'), ('29:34', 'task-simulation-3ada9b941fe92947-exec-4'), ('29:35', 'task-simulation-3ada9b941fe92947-exec-5'), ('29:35', 'task-simulation-3ada9b941fe92947-exec-6'), ('29:35', 'task-simulation-3ada9b941fe92947-exec-7'), ('29:35', 'task-simulation-3ada9b941fe92947-exec-8'), ('29:36', 'task-simulation-3ada9b941fe92947-exec-1'), ('29:37', 'task-simulation-3ada9b941fe92947-exec-2'), ('29:37', 'task-simulation-3ada9b941fe92947-exec-3'), ('29:37', 'task-simulation-3ada9b941fe92947-exec-4'), ('29:37', 'task-simulation-3ada9b941fe92947-exec-5'), ('29:37', 'task-simulation-3ada9b941fe92947-exec-6'), ('29:37', 'task-simulation-3ada9b941fe92947-exec-7'), ('29:38', 'task-simulation-3ada9b941fe92947-exec-8'), ('29:39', 'task-simulation-3ada9b941fe92947-exec-1'), ('29:39', 'task-simulation-3ada9b941fe92947-exec-2'), ('29:39', 'task-simulation-3ada9b941fe92947-exec-3'), ('29:39', 'task-simulation-3ada9b941fe92947-exec-4'), ('29:40', 'task-simulation-3ada9b941fe92947-exec-5'), ('29:40', 'task-simulation-3ada9b941fe92947-exec-6'), ('29:40', 'task-simulation-3ada9b941fe92947-exec-7'), ('29:40', 'task-simulation-3ada9b941fe92947-exec-8'), ('29:42', 'task-simulation-3ada9b941fe92947-exec-1'), ('29:42', 'task-simulation-3ada9b941fe92947-exec-2'), ('29:42', 'task-simulation-3ada9b941fe92947-exec-3'), ('29:42', 'task-simulation-3ada9b941fe92947-exec-4'), ('29:42', 'task-simulation-3ada9b941fe92947-exec-5'), ('29:43', 'task-simulation-3ada9b941fe92947-exec-6'), ('29:43', 'task-simulation-3ada9b941fe92947-exec-7'), ('29:43', 'task-simulation-3ada9b941fe92947-exec-8'), ('29:44', 'task-simulation-3ada9b941fe92947-exec-1'), ('29:44', 'task-simulation-3ada9b941fe92947-exec-2'), ('29:45', 'task-simulation-3ada9b941fe92947-exec-3'), ('29:45', 'task-simulation-3ada9b941fe92947-exec-4'), ('29:45', 'task-simulation-3ada9b941fe92947-exec-5'), ('29:45', 'task-simulation-3ada9b941fe92947-exec-6'), ('29:45', 'task-simulation-3ada9b941fe92947-exec-7'), ('29:45', 'task-simulation-3ada9b941fe92947-exec-8'), ('29:47', 'task-simulation-3ada9b941fe92947-exec-1'), ('29:47', 'task-simulation-3ada9b941fe92947-exec-2'), ('29:47', 'task-simulation-3ada9b941fe92947-exec-3'), ('29:47', 'task-simulation-3ada9b941fe92947-exec-4'), ('29:47', 'task-simulation-3ada9b941fe92947-exec-5'), ('29:48', 'task-simulation-3ada9b941fe92947-exec-6'), ('29:48', 'task-simulation-3ada9b941fe92947-exec-7'), ('29:48', 'task-simulation-3ada9b941fe92947-exec-8'), ('29:49', 'task-simulation-3ada9b941fe92947-exec-1'), ('29:49', 'task-simulation-3ada9b941fe92947-exec-2'), ('29:50', 'task-simulation-3ada9b941fe92947-exec-3'), ('29:50', 'task-simulation-3ada9b941fe92947-exec-4'), ('29:50', 'task-simulation-3ada9b941fe92947-exec-5'), ('29:50', 'task-simulation-3ada9b941fe92947-exec-6'), ('29:50', 'task-simulation-3ada9b941fe92947-exec-7'), ('29:50', 'task-simulation-3ada9b941fe92947-exec-8'), ('29:52', 'task-simulation-3ada9b941fe92947-exec-1'), ('29:52', 'task-simulation-3ada9b941fe92947-exec-2'), ('29:52', 'task-simulation-3ada9b941fe92947-exec-3'), ('29:52', 'task-simulation-3ada9b941fe92947-exec-4'), ('29:52', 'task-simulation-3ada9b941fe92947-exec-5'), ('29:53', 'task-simulation-3ada9b941fe92947-exec-6'), ('29:53', 'task-simulation-3ada9b941fe92947-exec-7'), ('29:53', 'task-simulation-3ada9b941fe92947-exec-8'), ('29:54', 'task-simulation-3ada9b941fe92947-exec-1'), ('29:55', 'task-simulation-3ada9b941fe92947-exec-2'), ('29:55', 'task-simulation-3ada9b941fe92947-exec-3'), ('29:55', 'task-simulation-3ada9b941fe92947-exec-4'), ('29:55', 'task-simulation-3ada9b941fe92947-exec-5'), ('29:55', 'task-simulation-3ada9b941fe92947-exec-6'), ('29:55', 'task-simulation-3ada9b941fe92947-exec-7'), ('29:56', 'task-simulation-3ada9b941fe92947-exec-8'), ('29:57', 'task-simulation-3ada9b941fe92947-exec-1'), ('29:57', 'task-simulation-3ada9b941fe92947-exec-2'), ('29:57', 'task-simulation-3ada9b941fe92947-exec-3'), ('29:57', 'task-simulation-3ada9b941fe92947-exec-4'), ('29:58', 'task-simulation-3ada9b941fe92947-exec-5'), ('29:58', 'task-simulation-3ada9b941fe92947-exec-6'), ('29:58', 'task-simulation-3ada9b941fe92947-exec-7'), ('29:58', 'task-simulation-3ada9b941fe92947-exec-8'), ('29:59', 'task-simulation-3ada9b941fe92947-exec-1'), ('30:00', 'task-simulation-3ada9b941fe92947-exec-2'), ('30:00', 'task-simulation-3ada9b941fe92947-exec-3'), ('30:00', 'task-simulation-3ada9b941fe92947-exec-4'), ('30:00', 'task-simulation-3ada9b941fe92947-exec-5'), ('30:00', 'task-simulation-3ada9b941fe92947-exec-6'), ('30:00', 'task-simulation-3ada9b941fe92947-exec-7'), ('30:01', 'task-simulation-3ada9b941fe92947-exec-8'), ('30:02', 'task-simulation-3ada9b941fe92947-exec-1'), ('30:02', 'task-simulation-3ada9b941fe92947-exec-2'), ('30:02', 'task-simulation-3ada9b941fe92947-exec-3'), ('30:03', 'task-simulation-3ada9b941fe92947-exec-4'), ('30:03', 'task-simulation-3ada9b941fe92947-exec-5'), ('30:03', 'task-simulation-3ada9b941fe92947-exec-6'), ('30:03', 'task-simulation-3ada9b941fe92947-exec-7'), ('30:03', 'task-simulation-3ada9b941fe92947-exec-8'), ('30:05', 'task-simulation-3ada9b941fe92947-exec-1'), ('30:05', 'task-simulation-3ada9b941fe92947-exec-2'), ('30:05', 'task-simulation-3ada9b941fe92947-exec-3'), ('30:06', 'task-simulation-3ada9b941fe92947-exec-4'), ('30:06', 'task-simulation-3ada9b941fe92947-exec-5'), ('30:06', 'task-simulation-3ada9b941fe92947-exec-6'), ('30:06', 'task-simulation-3ada9b941fe92947-exec-7')]",0 days 00:00:26.923192
9,12,2025-01-01 04:15:38.640109,2025-01-01 03:30:29.565481,27.964,"[('30:21', 'task-simulation-98da47941fe9f9d2-exec-1'), ('30:22', 'task-simulation-98da47941fe9f9d2-exec-1'), ('30:23', 'task-simulation-98da47941fe9f9d2-exec-1'), ('30:25', 'task-simulation-98da47941fe9f9d2-exec-1')]",0 days 00:00:27.737113
