,job_id,start_time,end_time,carbon_footprint,executors,duration
0,0,2025-01-01 01:41:03.020402,2025-01-01 00:31:42.098654,37.53733333333333,"[('31:33', 'task-simulation-814171941f4644a4-exec-1'), ('31:34', 'task-simulation-814171941f4644a4-exec-1'), ('31:36', 'task-simulation-814171941f4644a4-exec-1'), ('31:37', 'task-simulation-814171941f4644a4-exec-1')]",0 days 00:00:27.420249
1,1,2025-01-01 01:41:19.083351,2025-01-01 00:32:05.111079,131.38066666666666,"[('31:54', 'task-simulation-e86a02941f4696ba-exec-1'), ('31:55', 'task-simulation-e86a02941f4696ba-exec-2'), ('31:56', 'task-simulation-e86a02941f4696ba-exec-1'), ('31:56', 'task-simulation-e86a02941f4696ba-exec-2'), ('31:56', 'task-simulation-e86a02941f4696ba-exec-3'), ('31:56', 'task-simulation-e86a02941f4696ba-exec-4'), ('31:58', 'task-simulation-e86a02941f4696ba-exec-1'), ('31:58', 'task-simulation-e86a02941f4696ba-exec-2'), ('31:58', 'task-simulation-e86a02941f4696ba-exec-3'), ('31:58', 'task-simulation-e86a02941f4696ba-exec-4'), ('32:00', 'task-simulation-e86a02941f4696ba-exec-1'), ('32:00', 'task-simulation-e86a02941f4696ba-exec-2'), ('32:00', 'task-simulation-e86a02941f4696ba-exec-3'), ('32:00', 'task-simulation-e86a02941f4696ba-exec-4')]",0 days 00:00:29.315280
2,2,2025-01-01 01:41:22.688475,2025-01-01 00:33:02.459291,49.05166666666666,"[('32:51', 'task-simulation-94bb5b941f477828-exec-1'), ('32:53', 'task-simulation-94bb5b941f477828-exec-1'), ('32:54', 'task-simulation-94bb5b941f477828-exec-1'), ('32:55', 'task-simulation-94bb5b941f477828-exec-1'), ('32:56', 'task-simulation-94bb5b941f477828-exec-1')]",0 days 00:00:29.325576
3,3,2025-01-01 01:41:28.194805,2025-01-01 00:34:11.301755,39.43066666666667,"[('34:01', 'task-simulation-56fd1c941f48882a-exec-1'), ('34:02', 'task-simulation-56fd1c941f48882a-exec-1'), ('34:04', 'task-simulation-56fd1c941f48882a-exec-1'), ('34:05', 'task-simulation-56fd1c941f48882a-exec-1')]",0 days 00:00:28.405154
4,4,2025-01-01 01:42:03.121514,2025-01-01 00:34:35.684733,170.04816666666667,"[('34:24', 'task-simulation-266bac941f48deea-exec-1'), ('34:25', 'task-simulation-266bac941f48deea-exec-1'), ('34:25', 'task-simulation-266bac941f48deea-exec-2'), ('34:26', 'task-simulation-266bac941f48deea-exec-3'), ('34:26', 'task-simulation-266bac941f48deea-exec-4'), ('34:27', 'task-simulation-266bac941f48deea-exec-1'), ('34:27', 'task-simulation-266bac941f48deea-exec-2'), ('34:27', 'task-simulation-266bac941f48deea-exec-3'), ('34:28', 'task-simulation-266bac941f48deea-exec-4'), ('34:29', 'task-simulation-266bac941f48deea-exec-1'), ('34:29', 'task-simulation-266bac941f48deea-exec-2'), ('34:29', 'task-simulation-266bac941f48deea-exec-3'), ('34:30', 'task-simulation-266bac941f48deea-exec-4'), ('34:31', 'task-simulation-266bac941f48deea-exec-1'), ('34:31', 'task-simulation-266bac941f48deea-exec-2'), ('34:31', 'task-simulation-266bac941f48deea-exec-3'), ('34:32', 'task-simulation-266bac941f48deea-exec-4')]",0 days 00:00:30.469785
5,6,2025-01-01 01:42:43.258320,2025-01-01 00:35:23.544977,572.1635000000002,"[('34:49', 'task-simulation-f902de941f4940d4-exec-1'), ('34:51', 'task-simulation-f902de941f4940d4-exec-1'), ('34:51', 'task-simulation-f902de941f4940d4-exec-2'), ('34:51', 'task-simulation-f902de941f4940d4-exec-3'), ('34:51', 'task-simulation-f902de941f4940d4-exec-4'), ('34:53', 'task-simulation-f902de941f4940d4-exec-1'), ('34:53', 'task-simulation-f902de941f4940d4-exec-2'), ('34:53', 'task-simulation-f902de941f4940d4-exec-3'), ('34:53', 'task-simulation-f902de941f4940d4-exec-4'), ('34:55', 'task-simulation-f902de941f4940d4-exec-1'), ('34:55', 'task-simulation-f902de941f4940d4-exec-2'), ('34:55', 'task-simulation-f902de941f4940d4-exec-3'), ('34:55', 'task-simulation-f902de941f4940d4-exec-4'), ('34:56', 'task-simulation-f902de941f4940d4-exec-1'), ('34:57', 'task-simulation-f902de941f4940d4-exec-2'), ('34:57', 'task-simulation-f902de941f4940d4-exec-3'), ('34:57', 'task-simulation-f902de941f4940d4-exec-4'), ('34:58', 'task-simulation-f902de941f4940d4-exec-1'), ('34:59', 'task-simulation-f902de941f4940d4-exec-2'), ('34:59', 'task-simulation-f902de941f4940d4-exec-3'), ('34:59', 'task-simulation-f902de941f4940d4-exec-4'), ('35:00', 'task-simulation-f902de941f4940d4-exec-1'), ('35:01', 'task-simulation-f902de941f4940d4-exec-2'), ('35:01', 'task-simulation-f902de941f4940d4-exec-3'), ('35:01', 'task-simulation-f902de941f4940d4-exec-4'), ('35:02', 'task-simulation-f902de941f4940d4-exec-1'), ('35:03', 'task-simulation-f902de941f4940d4-exec-2'), ('35:03', 'task-simulation-f902de941f4940d4-exec-3'), ('35:03', 'task-simulation-f902de941f4940d4-exec-4'), ('35:05', 'task-simulation-f902de941f4940d4-exec-1'), ('35:05', 'task-simulation-f902de941f4940d4-exec-2'), ('35:05', 'task-simulation-f902de941f4940d4-exec-3'), ('35:05', 'task-simulation-f902de941f4940d4-exec-4'), ('35:07', 'task-simulation-f902de941f4940d4-exec-1'), ('35:07', 'task-simulation-f902de941f4940d4-exec-2'), ('35:08', 'task-simulation-f902de941f4940d4-exec-3'), ('35:08', 'task-simulation-f902de941f4940d4-exec-4'), ('35:10', 'task-simulation-f902de941f4940d4-exec-1'), ('35:10', 'task-simulation-f902de941f4940d4-exec-2'), ('35:10', 'task-simulation-f902de941f4940d4-exec-3'), ('35:10', 'task-simulation-f902de941f4940d4-exec-4'), ('35:12', 'task-simulation-f902de941f4940d4-exec-1'), ('35:12', 'task-simulation-f902de941f4940d4-exec-2'), ('35:12', 'task-simulation-f902de941f4940d4-exec-3'), ('35:12', 'task-simulation-f902de941f4940d4-exec-4'), ('35:14', 'task-simulation-f902de941f4940d4-exec-1'), ('35:14', 'task-simulation-f902de941f4940d4-exec-2'), ('35:14', 'task-simulation-f902de941f4940d4-exec-3'), ('35:14', 'task-simulation-f902de941f4940d4-exec-4'), ('35:16', 'task-simulation-f902de941f4940d4-exec-1'), ('35:16', 'task-simulation-f902de941f4940d4-exec-2'), ('35:16', 'task-simulation-f902de941f4940d4-exec-3'), ('35:16', 'task-simulation-f902de941f4940d4-exec-4'), ('35:18', 'task-simulation-f902de941f4940d4-exec-1'), ('35:18', 'task-simulation-f902de941f4940d4-exec-2'), ('35:18', 'task-simulation-f902de941f4940d4-exec-3'), ('35:18', 'task-simulation-f902de941f4940d4-exec-4')]",0 days 00:00:54.483212
6,7,2025-01-01 01:43:23.951672,2025-01-01 00:35:23.545043,80.52316666666667,"[('35:02', 'task-simulation-702b63941f497635-exec-1'), ('35:05', 'task-simulation-702b63941f497635-exec-1'), ('35:07', 'task-simulation-702b63941f497635-exec-1'), ('35:09', 'task-simulation-702b63941f497635-exec-1'), ('35:11', 'task-simulation-702b63941f497635-exec-1'), ('35:13', 'task-simulation-702b63941f497635-exec-1'), ('35:16', 'task-simulation-702b63941f497635-exec-1'), ('35:17', 'task-simulation-702b63941f497635-exec-1')]",0 days 00:00:39.877003
7,8,2025-01-01 01:44:01.022918,2025-01-01 00:35:33.095339,132.20566666666667,"[('35:22', 'task-simulation-9dcbc0941f49c23f-exec-1'), ('35:23', 'task-simulation-9dcbc0941f49c23f-exec-1'), ('35:24', 'task-simulation-9dcbc0941f49c23f-exec-2'), ('35:24', 'task-simulation-9dcbc0941f49c23f-exec-3'), ('35:24', 'task-simulation-9dcbc0941f49c23f-exec-4'), ('35:26', 'task-simulation-9dcbc0941f49c23f-exec-1'), ('35:26', 'task-simulation-9dcbc0941f49c23f-exec-2'), ('35:26', 'task-simulation-9dcbc0941f49c23f-exec-3'), ('35:26', 'task-simulation-9dcbc0941f49c23f-exec-4'), ('35:27', 'task-simulation-9dcbc0941f49c23f-exec-1'), ('35:28', 'task-simulation-9dcbc0941f49c23f-exec-2'), ('35:28', 'task-simulation-9dcbc0941f49c23f-exec-3'), ('35:28', 'task-simulation-9dcbc0941f49c23f-exec-4')]",0 days 00:00:30.683846
8,9,2025-01-01 01:44:27.241608,2025-01-01 00:36:26.749096,1008.5120000000012,"[('35:38', 'task-simulation-647064941f49fdb3-exec-1'), ('35:38', 'task-simulation-647064941f49fdb3-exec-2'), ('35:38', 'task-simulation-647064941f49fdb3-exec-3'), ('35:39', 'task-simulation-647064941f49fdb3-exec-1'), ('35:39', 'task-simulation-647064941f49fdb3-exec-2'), ('35:40', 'task-simulation-647064941f49fdb3-exec-3'), ('35:40', 'task-simulation-647064941f49fdb3-exec-4'), ('35:41', 'task-simulation-647064941f49fdb3-exec-1'), ('35:41', 'task-simulation-647064941f49fdb3-exec-2'), ('35:42', 'task-simulation-647064941f49fdb3-exec-3'), ('35:42', 'task-simulation-647064941f49fdb3-exec-4'), ('35:43', 'task-simulation-647064941f49fdb3-exec-1'), ('35:43', 'task-simulation-647064941f49fdb3-exec-2'), ('35:43', 'task-simulation-647064941f49fdb3-exec-3'), ('35:44', 'task-simulation-647064941f49fdb3-exec-4'), ('35:45', 'task-simulation-647064941f49fdb3-exec-1'), ('35:45', 'task-simulation-647064941f49fdb3-exec-2'), ('35:45', 'task-simulation-647064941f49fdb3-exec-3'), ('35:45', 'task-simulation-647064941f49fdb3-exec-4'), ('35:47', 'task-simulation-647064941f49fdb3-exec-1'), ('35:47', 'task-simulation-647064941f49fdb3-exec-2'), ('35:47', 'task-simulation-647064941f49fdb3-exec-3'), ('35:47', 'task-simulation-647064941f49fdb3-exec-4'), ('35:49', 'task-simulation-647064941f49fdb3-exec-1'), ('35:49', 'task-simulation-647064941f49fdb3-exec-2'), ('35:49', 'task-simulation-647064941f49fdb3-exec-3'), ('35:49', 'task-simulation-647064941f49fdb3-exec-4'), ('35:50', 'task-simulation-647064941f49fdb3-exec-1'), ('35:51', 'task-simulation-647064941f49fdb3-exec-2'), ('35:51', 'task-simulation-647064941f49fdb3-exec-3'), ('35:51', 'task-simulation-647064941f49fdb3-exec-4'), ('35:52', 'task-simulation-647064941f49fdb3-exec-1'), ('35:53', 'task-simulation-647064941f49fdb3-exec-2'), ('35:53', 'task-simulation-647064941f49fdb3-exec-3'), ('35:53', 'task-simulation-647064941f49fdb3-exec-4'), ('35:54', 'task-simulation-647064941f49fdb3-exec-1'), ('35:54', 'task-simulation-647064941f49fdb3-exec-2'), ('35:55', 'task-simulation-647064941f49fdb3-exec-3'), ('35:55', 'task-simulation-647064941f49fdb3-exec-4'), ('35:56', 'task-simulation-647064941f49fdb3-exec-1'), ('35:56', 'task-simulation-647064941f49fdb3-exec-2'), ('35:56', 'task-simulation-647064941f49fdb3-exec-3'), ('35:57', 'task-simulation-647064941f49fdb3-exec-4'), ('35:58', 'task-simulation-647064941f49fdb3-exec-1'), ('35:58', 'task-simulation-647064941f49fdb3-exec-2'), ('35:58', 'task-simulation-647064941f49fdb3-exec-3'), ('35:59', 'task-simulation-647064941f49fdb3-exec-4'), ('36:00', 'task-simulation-647064941f49fdb3-exec-1'), ('36:00', 'task-simulation-647064941f49fdb3-exec-2'), ('36:00', 'task-simulation-647064941f49fdb3-exec-3'), ('36:00', 'task-simulation-647064941f49fdb3-exec-4'), ('36:02', 'task-simulation-647064941f49fdb3-exec-1'), ('36:02', 'task-simulation-647064941f49fdb3-exec-2'), ('36:02', 'task-simulation-647064941f49fdb3-exec-3'), ('36:02', 'task-simulation-647064941f49fdb3-exec-4'), ('36:04', 'task-simulation-647064941f49fdb3-exec-1'), ('36:04', 'task-simulation-647064941f49fdb3-exec-2'), ('36:04', 'task-simulation-647064941f49fdb3-exec-3'), ('36:04', 'task-simulation-647064941f49fdb3-exec-4'), ('36:05', 'task-simulation-647064941f49fdb3-exec-1'), ('36:06', 'task-simulation-647064941f49fdb3-exec-2'), ('36:06', 'task-simulation-647064941f49fdb3-exec-3'), ('36:06', 'task-simulation-647064941f49fdb3-exec-4'), ('36:07', 'task-simulation-647064941f49fdb3-exec-1'), ('36:08', 'task-simulation-647064941f49fdb3-exec-2'), ('36:08', 'task-simulation-647064941f49fdb3-exec-3'), ('36:08', 'task-simulation-647064941f49fdb3-exec-4'), ('36:09', 'task-simulation-647064941f49fdb3-exec-1'), ('36:09', 'task-simulation-647064941f49fdb3-exec-2'), ('36:10', 'task-simulation-647064941f49fdb3-exec-3'), ('36:10', 'task-simulation-647064941f49fdb3-exec-4'), ('36:11', 'task-simulation-647064941f49fdb3-exec-1'), ('36:11', 'task-simulation-647064941f49fdb3-exec-2'), ('36:11', 'task-simulation-647064941f49fdb3-exec-3'), ('36:12', 'task-simulation-647064941f49fdb3-exec-4'), ('36:13', 'task-simulation-647064941f49fdb3-exec-1'), ('36:13', 'task-simulation-647064941f49fdb3-exec-2'), ('36:13', 'task-simulation-647064941f49fdb3-exec-3'), ('36:13', 'task-simulation-647064941f49fdb3-exec-4'), ('36:15', 'task-simulation-647064941f49fdb3-exec-1'), ('36:15', 'task-simulation-647064941f49fdb3-exec-2'), ('36:15', 'task-simulation-647064941f49fdb3-exec-3'), ('36:15', 'task-simulation-647064941f49fdb3-exec-4'), ('36:17', 'task-simulation-647064941f49fdb3-exec-1'), ('36:17', 'task-simulation-647064941f49fdb3-exec-2'), ('36:17', 'task-simulation-647064941f49fdb3-exec-3'), ('36:17', 'task-simulation-647064941f49fdb3-exec-4'), ('36:19', 'task-simulation-647064941f49fdb3-exec-1'), ('36:19', 'task-simulation-647064941f49fdb3-exec-2'), ('36:19', 'task-simulation-647064941f49fdb3-exec-3'), ('36:19', 'task-simulation-647064941f49fdb3-exec-4'), ('36:20', 'task-simulation-647064941f49fdb3-exec-1'), ('36:21', 'task-simulation-647064941f49fdb3-exec-2'), ('36:21', 'task-simulation-647064941f49fdb3-exec-3'), ('36:21', 'task-simulation-647064941f49fdb3-exec-4'), ('36:22', 'task-simulation-647064941f49fdb3-exec-1'), ('36:23', 'task-simulation-647064941f49fdb3-exec-2'), ('36:23', 'task-simulation-647064941f49fdb3-exec-3'), ('36:23', 'task-simulation-647064941f49fdb3-exec-4')]",0 days 00:01:09.068955
9,10,2025-01-01 01:44:34.141665,2025-01-01 00:38:56.381370,41.090666666666664,"[('38:47', 'task-simulation-b9be60941f4ce99b-exec-1'), ('38:49', 'task-simulation-b9be60941f4ce99b-exec-1'), ('38:50', 'task-simulation-b9be60941f4ce99b-exec-1'), ('38:51', 'task-simulation-b9be60941f4ce99b-exec-1')]",0 days 00:00:26.221250
