,job_id,start_time,end_time,carbon_footprint,executors,duration
0,0,2024-12-31 23:53:32.387240,2024-12-31 23:13:51.244991,253.37699999999995,"[('13:33', 'task-simulation-7db2af941efedf69-exec-1'), ('13:35', 'task-simulation-7db2af941efedf69-exec-1'), ('13:35', 'task-simulation-7db2af941efedf69-exec-2'), ('13:36', 'task-simulation-7db2af941efedf69-exec-1'), ('13:37', 'task-simulation-7db2af941efedf69-exec-2'), ('13:37', 'task-simulation-7db2af941efedf69-exec-3'), ('13:37', 'task-simulation-7db2af941efedf69-exec-4'), ('13:38', 'task-simulation-7db2af941efedf69-exec-1'), ('13:38', 'task-simulation-7db2af941efedf69-exec-2'), ('13:39', 'task-simulation-7db2af941efedf69-exec-3'), ('13:39', 'task-simulation-7db2af941efedf69-exec-4'), ('13:40', 'task-simulation-7db2af941efedf69-exec-1'), ('13:40', 'task-simulation-7db2af941efedf69-exec-2'), ('13:40', 'task-simulation-7db2af941efedf69-exec-3'), ('13:41', 'task-simulation-7db2af941efedf69-exec-4'), ('13:42', 'task-simulation-7db2af941efedf69-exec-1'), ('13:42', 'task-simulation-7db2af941efedf69-exec-2'), ('13:42', 'task-simulation-7db2af941efedf69-exec-3'), ('13:43', 'task-simulation-7db2af941efedf69-exec-4'), ('13:44', 'task-simulation-7db2af941efedf69-exec-1'), ('13:44', 'task-simulation-7db2af941efedf69-exec-2'), ('13:44', 'task-simulation-7db2af941efedf69-exec-3'), ('13:44', 'task-simulation-7db2af941efedf69-exec-4'), ('13:46', 'task-simulation-7db2af941efedf69-exec-1'), ('13:46', 'task-simulation-7db2af941efedf69-exec-2'), ('13:46', 'task-simulation-7db2af941efedf69-exec-3'), ('13:46', 'task-simulation-7db2af941efedf69-exec-4')]",0 days 00:00:36.167861
1,1,2024-12-31 23:55:20.998557,2024-12-31 23:14:53.361112,39.24133333333333,"[('14:43', 'task-simulation-7ce2c2941effed8c-exec-1'), ('14:45', 'task-simulation-7ce2c2941effed8c-exec-1'), ('14:46', 'task-simulation-7ce2c2941effed8c-exec-1'), ('14:47', 'task-simulation-7ce2c2941effed8c-exec-1')]",0 days 00:00:29.345119
2,2,2024-12-31 23:56:10.061665,2024-12-31 23:15:08.780178,29.430999999999997,"[('15:00', 'task-simulation-dc0ce6941f002f8e-exec-1'), ('15:01', 'task-simulation-dc0ce6941f002f8e-exec-1'), ('15:03', 'task-simulation-dc0ce6941f002f8e-exec-1')]",0 days 00:00:27.690333
3,5,2024-12-31 23:56:24.971127,2024-12-31 23:18:56.314237,615.08,"[('18:23', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:24', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:24', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:25', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:26', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:26', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:26', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:26', 'task-simulation-9b6682941f0346d2-exec-4'), ('18:28', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:28', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:28', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:29', 'task-simulation-9b6682941f0346d2-exec-4'), ('18:30', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:30', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:30', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:30', 'task-simulation-9b6682941f0346d2-exec-4'), ('18:32', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:32', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:32', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:32', 'task-simulation-9b6682941f0346d2-exec-4'), ('18:34', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:34', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:34', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:34', 'task-simulation-9b6682941f0346d2-exec-4'), ('18:36', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:36', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:36', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:36', 'task-simulation-9b6682941f0346d2-exec-4'), ('18:38', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:38', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:38', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:39', 'task-simulation-9b6682941f0346d2-exec-4'), ('18:40', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:40', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:40', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:41', 'task-simulation-9b6682941f0346d2-exec-4'), ('18:42', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:42', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:42', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:42', 'task-simulation-9b6682941f0346d2-exec-4'), ('18:44', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:44', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:44', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:44', 'task-simulation-9b6682941f0346d2-exec-4'), ('18:45', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:46', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:46', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:46', 'task-simulation-9b6682941f0346d2-exec-4'), ('18:47', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:48', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:48', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:48', 'task-simulation-9b6682941f0346d2-exec-4'), ('18:49', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:49', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:50', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:50', 'task-simulation-9b6682941f0346d2-exec-4'), ('18:51', 'task-simulation-9b6682941f0346d2-exec-1'), ('18:51', 'task-simulation-9b6682941f0346d2-exec-2'), ('18:52', 'task-simulation-9b6682941f0346d2-exec-3'), ('18:52', 'task-simulation-9b6682941f0346d2-exec-4')]",0 days 00:00:51.676985
4,6,2024-12-31 23:57:39.291062,2024-12-31 23:19:11.518288,184.52399999999992,"[('18:53', 'task-simulation-390309941f03bcc0-exec-1'), ('18:53', 'task-simulation-390309941f03bcc0-exec-2'), ('18:55', 'task-simulation-390309941f03bcc0-exec-1'), ('18:55', 'task-simulation-390309941f03bcc0-exec-2'), ('18:56', 'task-simulation-390309941f03bcc0-exec-1'), ('18:56', 'task-simulation-390309941f03bcc0-exec-2'), ('18:58', 'task-simulation-390309941f03bcc0-exec-1'), ('18:58', 'task-simulation-390309941f03bcc0-exec-2'), ('18:59', 'task-simulation-390309941f03bcc0-exec-1'), ('18:59', 'task-simulation-390309941f03bcc0-exec-2'), ('19:01', 'task-simulation-390309941f03bcc0-exec-1'), ('19:01', 'task-simulation-390309941f03bcc0-exec-2'), ('19:02', 'task-simulation-390309941f03bcc0-exec-1'), ('19:02', 'task-simulation-390309941f03bcc0-exec-2'), ('19:04', 'task-simulation-390309941f03bcc0-exec-1'), ('19:04', 'task-simulation-390309941f03bcc0-exec-2'), ('19:05', 'task-simulation-390309941f03bcc0-exec-1'), ('19:05', 'task-simulation-390309941f03bcc0-exec-2')]",0 days 00:00:37.698821
5,7,2024-12-31 23:58:03.166465,2024-12-31 23:20:09.420249,288.4653333333333,"[('19:50', 'task-simulation-c6d27e941f049c05-exec-1'), ('19:51', 'task-simulation-c6d27e941f049c05-exec-1'), ('19:51', 'task-simulation-c6d27e941f049c05-exec-2'), ('19:51', 'task-simulation-c6d27e941f049c05-exec-3'), ('19:53', 'task-simulation-c6d27e941f049c05-exec-1'), ('19:53', 'task-simulation-c6d27e941f049c05-exec-2'), ('19:53', 'task-simulation-c6d27e941f049c05-exec-3'), ('19:53', 'task-simulation-c6d27e941f049c05-exec-4'), ('19:55', 'task-simulation-c6d27e941f049c05-exec-1'), ('19:55', 'task-simulation-c6d27e941f049c05-exec-2'), ('19:55', 'task-simulation-c6d27e941f049c05-exec-3'), ('19:55', 'task-simulation-c6d27e941f049c05-exec-4'), ('19:57', 'task-simulation-c6d27e941f049c05-exec-1'), ('19:57', 'task-simulation-c6d27e941f049c05-exec-2'), ('19:57', 'task-simulation-c6d27e941f049c05-exec-3'), ('19:57', 'task-simulation-c6d27e941f049c05-exec-4'), ('19:59', 'task-simulation-c6d27e941f049c05-exec-1'), ('19:59', 'task-simulation-c6d27e941f049c05-exec-2'), ('19:59', 'task-simulation-c6d27e941f049c05-exec-3'), ('19:59', 'task-simulation-c6d27e941f049c05-exec-4'), ('20:01', 'task-simulation-c6d27e941f049c05-exec-1'), ('20:01', 'task-simulation-c6d27e941f049c05-exec-2'), ('20:01', 'task-simulation-c6d27e941f049c05-exec-3'), ('20:01', 'task-simulation-c6d27e941f049c05-exec-4'), ('20:03', 'task-simulation-c6d27e941f049c05-exec-1'), ('20:03', 'task-simulation-c6d27e941f049c05-exec-2'), ('20:03', 'task-simulation-c6d27e941f049c05-exec-3'), ('20:03', 'task-simulation-c6d27e941f049c05-exec-4')]",0 days 00:00:37.616932
6,8,2024-12-31 23:58:21.625742,2024-12-31 23:20:28.339135,41.090666666666664,"[('20:17', 'task-simulation-0abfd4941f050a17-exec-1'), ('20:19', 'task-simulation-0abfd4941f050a17-exec-1'), ('20:20', 'task-simulation-0abfd4941f050a17-exec-1'), ('20:21', 'task-simulation-0abfd4941f050a17-exec-1')]",0 days 00:00:29.572831
7,9,2024-12-31 23:58:35.039352,2024-12-31 23:21:27.926718,648.3366666666674,"[('20:51', 'task-simulation-d09b5e941f058963-exec-1'), ('20:53', 'task-simulation-d09b5e941f058963-exec-1'), ('20:53', 'task-simulation-d09b5e941f058963-exec-2'), ('20:53', 'task-simulation-d09b5e941f058963-exec-3'), ('20:55', 'task-simulation-d09b5e941f058963-exec-1'), ('20:55', 'task-simulation-d09b5e941f058963-exec-2'), ('20:55', 'task-simulation-d09b5e941f058963-exec-3'), ('20:55', 'task-simulation-d09b5e941f058963-exec-4'), ('20:56', 'task-simulation-d09b5e941f058963-exec-1'), ('20:57', 'task-simulation-d09b5e941f058963-exec-2'), ('20:57', 'task-simulation-d09b5e941f058963-exec-3'), ('20:57', 'task-simulation-d09b5e941f058963-exec-4'), ('20:58', 'task-simulation-d09b5e941f058963-exec-1'), ('20:58', 'task-simulation-d09b5e941f058963-exec-2'), ('20:59', 'task-simulation-d09b5e941f058963-exec-3'), ('20:59', 'task-simulation-d09b5e941f058963-exec-4'), ('21:00', 'task-simulation-d09b5e941f058963-exec-1'), ('21:00', 'task-simulation-d09b5e941f058963-exec-2'), ('21:01', 'task-simulation-d09b5e941f058963-exec-3'), ('21:01', 'task-simulation-d09b5e941f058963-exec-4'), ('21:02', 'task-simulation-d09b5e941f058963-exec-1'), ('21:02', 'task-simulation-d09b5e941f058963-exec-2'), ('21:02', 'task-simulation-d09b5e941f058963-exec-3'), ('21:03', 'task-simulation-d09b5e941f058963-exec-4'), ('21:04', 'task-simulation-d09b5e941f058963-exec-1'), ('21:04', 'task-simulation-d09b5e941f058963-exec-2'), ('21:04', 'task-simulation-d09b5e941f058963-exec-3'), ('21:05', 'task-simulation-d09b5e941f058963-exec-4'), ('21:06', 'task-simulation-d09b5e941f058963-exec-1'), ('21:06', 'task-simulation-d09b5e941f058963-exec-2'), ('21:06', 'task-simulation-d09b5e941f058963-exec-3'), ('21:06', 'task-simulation-d09b5e941f058963-exec-4'), ('21:08', 'task-simulation-d09b5e941f058963-exec-1'), ('21:08', 'task-simulation-d09b5e941f058963-exec-2'), ('21:08', 'task-simulation-d09b5e941f058963-exec-3'), ('21:08', 'task-simulation-d09b5e941f058963-exec-4'), ('21:10', 'task-simulation-d09b5e941f058963-exec-1'), ('21:10', 'task-simulation-d09b5e941f058963-exec-2'), ('21:10', 'task-simulation-d09b5e941f058963-exec-3'), ('21:10', 'task-simulation-d09b5e941f058963-exec-4'), ('21:12', 'task-simulation-d09b5e941f058963-exec-1'), ('21:12', 'task-simulation-d09b5e941f058963-exec-2'), ('21:12', 'task-simulation-d09b5e941f058963-exec-3'), ('21:12', 'task-simulation-d09b5e941f058963-exec-4'), ('21:13', 'task-simulation-d09b5e941f058963-exec-1'), ('21:14', 'task-simulation-d09b5e941f058963-exec-2'), ('21:14', 'task-simulation-d09b5e941f058963-exec-3'), ('21:14', 'task-simulation-d09b5e941f058963-exec-4'), ('21:15', 'task-simulation-d09b5e941f058963-exec-1'), ('21:16', 'task-simulation-d09b5e941f058963-exec-2'), ('21:16', 'task-simulation-d09b5e941f058963-exec-3'), ('21:16', 'task-simulation-d09b5e941f058963-exec-4'), ('21:17', 'task-simulation-d09b5e941f058963-exec-1'), ('21:18', 'task-simulation-d09b5e941f058963-exec-2'), ('21:18', 'task-simulation-d09b5e941f058963-exec-3'), ('21:18', 'task-simulation-d09b5e941f058963-exec-4'), ('21:19', 'task-simulation-d09b5e941f058963-exec-1'), ('21:20', 'task-simulation-d09b5e941f058963-exec-2'), ('21:20', 'task-simulation-d09b5e941f058963-exec-3'), ('21:20', 'task-simulation-d09b5e941f058963-exec-4'), ('21:21', 'task-simulation-d09b5e941f058963-exec-1'), ('21:21', 'task-simulation-d09b5e941f058963-exec-2'), ('21:22', 'task-simulation-d09b5e941f058963-exec-3'), ('21:22', 'task-simulation-d09b5e941f058963-exec-4')]",0 days 00:00:56.225673
8,11,2025-01-01 00:00:27.613367,2024-12-31 23:22:09.440390,48.83166666666667,"[('21:59', 'task-simulation-457ab8941f06965b-exec-1'), ('22:01', 'task-simulation-457ab8941f06965b-exec-1'), ('22:02', 'task-simulation-457ab8941f06965b-exec-1'), ('22:03', 'task-simulation-457ab8941f06965b-exec-1'), ('22:05', 'task-simulation-457ab8941f06965b-exec-1')]",0 days 00:00:29.075131
9,12,2025-01-01 00:00:48.551990,2024-12-31 23:22:31.316631,263.40566666666655,"[('22:12', 'task-simulation-c6227c941f06c835-exec-1'), ('22:13', 'task-simulation-c6227c941f06c835-exec-1'), ('22:14', 'task-simulation-c6227c941f06c835-exec-1'), ('22:15', 'task-simulation-c6227c941f06c835-exec-2'), ('22:15', 'task-simulation-c6227c941f06c835-exec-3'), ('22:16', 'task-simulation-c6227c941f06c835-exec-1'), ('22:16', 'task-simulation-c6227c941f06c835-exec-2'), ('22:17', 'task-simulation-c6227c941f06c835-exec-3'), ('22:17', 'task-simulation-c6227c941f06c835-exec-4'), ('22:18', 'task-simulation-c6227c941f06c835-exec-1'), ('22:18', 'task-simulation-c6227c941f06c835-exec-2'), ('22:19', 'task-simulation-c6227c941f06c835-exec-3'), ('22:19', 'task-simulation-c6227c941f06c835-exec-4'), ('22:20', 'task-simulation-c6227c941f06c835-exec-1'), ('22:20', 'task-simulation-c6227c941f06c835-exec-2'), ('22:21', 'task-simulation-c6227c941f06c835-exec-3'), ('22:21', 'task-simulation-c6227c941f06c835-exec-4'), ('22:22', 'task-simulation-c6227c941f06c835-exec-1'), ('22:22', 'task-simulation-c6227c941f06c835-exec-2'), ('22:23', 'task-simulation-c6227c941f06c835-exec-3'), ('22:23', 'task-simulation-c6227c941f06c835-exec-4'), ('22:24', 'task-simulation-c6227c941f06c835-exec-1'), ('22:24', 'task-simulation-c6227c941f06c835-exec-2'), ('22:24', 'task-simulation-c6227c941f06c835-exec-3'), ('22:25', 'task-simulation-c6227c941f06c835-exec-4'), ('22:26', 'task-simulation-c6227c941f06c835-exec-1'), ('22:26', 'task-simulation-c6227c941f06c835-exec-2'), ('22:26', 'task-simulation-c6227c941f06c835-exec-3'), ('22:26', 'task-simulation-c6227c941f06c835-exec-4')]",0 days 00:00:37.897723
