,job_id,start_time,end_time,carbon_footprint,executors,duration
0,0,2025-01-01 02:11:08.896396,2025-01-01 01:02:12.120093,656.4687000000007,"[('01:17', 'task-simulation-ade181941f617a69-exec-1'), ('01:18', 'task-simulation-ade181941f617a69-exec-1'), ('01:18', 'task-simulation-ade181941f617a69-exec-2'), ('01:18', 'task-simulation-ade181941f617a69-exec-3'), ('01:19', 'task-simulation-ade181941f617a69-exec-4'), ('01:20', 'task-simulation-ade181941f617a69-exec-1'), ('01:20', 'task-simulation-ade181941f617a69-exec-2'), ('01:20', 'task-simulation-ade181941f617a69-exec-3'), ('01:21', 'task-simulation-ade181941f617a69-exec-4'), ('01:22', 'task-simulation-ade181941f617a69-exec-1'), ('01:22', 'task-simulation-ade181941f617a69-exec-2'), ('01:22', 'task-simulation-ade181941f617a69-exec-3'), ('01:22', 'task-simulation-ade181941f617a69-exec-4'), ('01:24', 'task-simulation-ade181941f617a69-exec-1'), ('01:24', 'task-simulation-ade181941f617a69-exec-2'), ('01:24', 'task-simulation-ade181941f617a69-exec-3'), ('01:24', 'task-simulation-ade181941f617a69-exec-4'), ('01:26', 'task-simulation-ade181941f617a69-exec-1'), ('01:26', 'task-simulation-ade181941f617a69-exec-2'), ('01:26', 'task-simulation-ade181941f617a69-exec-3'), ('01:26', 'task-simulation-ade181941f617a69-exec-4'), ('01:28', 'task-simulation-ade181941f617a69-exec-1'), ('01:29', 'task-simulation-ade181941f617a69-exec-2'), ('01:29', 'task-simulation-ade181941f617a69-exec-3'), ('01:29', 'task-simulation-ade181941f617a69-exec-4'), ('01:31', 'task-simulation-ade181941f617a69-exec-1'), ('01:31', 'task-simulation-ade181941f617a69-exec-2'), ('01:31', 'task-simulation-ade181941f617a69-exec-3'), ('01:31', 'task-simulation-ade181941f617a69-exec-4'), ('01:33', 'task-simulation-ade181941f617a69-exec-1'), ('01:34', 'task-simulation-ade181941f617a69-exec-2'), ('01:34', 'task-simulation-ade181941f617a69-exec-3'), ('01:34', 'task-simulation-ade181941f617a69-exec-4'), ('01:36', 'task-simulation-ade181941f617a69-exec-1'), ('01:37', 'task-simulation-ade181941f617a69-exec-2'), ('01:37', 'task-simulation-ade181941f617a69-exec-3'), ('01:37', 'task-simulation-ade181941f617a69-exec-4'), ('01:39', 'task-simulation-ade181941f617a69-exec-1'), ('01:39', 'task-simulation-ade181941f617a69-exec-2'), ('01:40', 'task-simulation-ade181941f617a69-exec-3'), ('01:40', 'task-simulation-ade181941f617a69-exec-4'), ('01:42', 'task-simulation-ade181941f617a69-exec-1'), ('01:42', 'task-simulation-ade181941f617a69-exec-2'), ('01:43', 'task-simulation-ade181941f617a69-exec-3'), ('01:43', 'task-simulation-ade181941f617a69-exec-4'), ('01:45', 'task-simulation-ade181941f617a69-exec-1'), ('01:45', 'task-simulation-ade181941f617a69-exec-2'), ('01:45', 'task-simulation-ade181941f617a69-exec-3'), ('01:45', 'task-simulation-ade181941f617a69-exec-4'), ('01:47', 'task-simulation-ade181941f617a69-exec-1'), ('01:48', 'task-simulation-ade181941f617a69-exec-2'), ('01:48', 'task-simulation-ade181941f617a69-exec-3'), ('01:48', 'task-simulation-ade181941f617a69-exec-4'), ('01:50', 'task-simulation-ade181941f617a69-exec-1'), ('01:50', 'task-simulation-ade181941f617a69-exec-2'), ('01:50', 'task-simulation-ade181941f617a69-exec-3'), ('01:51', 'task-simulation-ade181941f617a69-exec-4'), ('01:53', 'task-simulation-ade181941f617a69-exec-1'), ('01:53', 'task-simulation-ade181941f617a69-exec-2'), ('01:53', 'task-simulation-ade181941f617a69-exec-3'), ('01:53', 'task-simulation-ade181941f617a69-exec-4'), ('01:56', 'task-simulation-ade181941f617a69-exec-1'), ('01:56', 'task-simulation-ade181941f617a69-exec-2'), ('01:57', 'task-simulation-ade181941f617a69-exec-3'), ('01:57', 'task-simulation-ade181941f617a69-exec-4'), ('01:59', 'task-simulation-ade181941f617a69-exec-1'), ('02:00', 'task-simulation-ade181941f617a69-exec-2'), ('02:00', 'task-simulation-ade181941f617a69-exec-3'), ('02:00', 'task-simulation-ade181941f617a69-exec-4'), ('02:03', 'task-simulation-ade181941f617a69-exec-1'), ('02:03', 'task-simulation-ade181941f617a69-exec-2'), ('02:03', 'task-simulation-ade181941f617a69-exec-3'), ('02:03', 'task-simulation-ade181941f617a69-exec-4'), ('02:06', 'task-simulation-ade181941f617a69-exec-1'), ('02:07', 'task-simulation-ade181941f617a69-exec-2'), ('02:07', 'task-simulation-ade181941f617a69-exec-3'), ('02:07', 'task-simulation-ade181941f617a69-exec-4')]",0 days 00:01:14.937774
1,1,2025-01-01 02:11:29.808832,2025-01-01 01:02:14.095208,477.57120000000043,"[('01:26', 'task-simulation-24a838941f61a0e3-exec-1'), ('01:28', 'task-simulation-24a838941f61a0e3-exec-1'), ('01:28', 'task-simulation-24a838941f61a0e3-exec-2'), ('01:28', 'task-simulation-24a838941f61a0e3-exec-3'), ('01:30', 'task-simulation-24a838941f61a0e3-exec-1'), ('01:30', 'task-simulation-24a838941f61a0e3-exec-2'), ('01:31', 'task-simulation-24a838941f61a0e3-exec-3'), ('01:31', 'task-simulation-24a838941f61a0e3-exec-4'), ('01:33', 'task-simulation-24a838941f61a0e3-exec-1'), ('01:33', 'task-simulation-24a838941f61a0e3-exec-2'), ('01:33', 'task-simulation-24a838941f61a0e3-exec-3'), ('01:33', 'task-simulation-24a838941f61a0e3-exec-4'), ('01:36', 'task-simulation-24a838941f61a0e3-exec-1'), ('01:36', 'task-simulation-24a838941f61a0e3-exec-2'), ('01:36', 'task-simulation-24a838941f61a0e3-exec-3'), ('01:36', 'task-simulation-24a838941f61a0e3-exec-4'), ('01:38', 'task-simulation-24a838941f61a0e3-exec-1'), ('01:39', 'task-simulation-24a838941f61a0e3-exec-2'), ('01:39', 'task-simulation-24a838941f61a0e3-exec-3'), ('01:39', 'task-simulation-24a838941f61a0e3-exec-4'), ('01:41', 'task-simulation-24a838941f61a0e3-exec-1'), ('01:41', 'task-simulation-24a838941f61a0e3-exec-2'), ('01:42', 'task-simulation-24a838941f61a0e3-exec-3'), ('01:42', 'task-simulation-24a838941f61a0e3-exec-4'), ('01:44', 'task-simulation-24a838941f61a0e3-exec-1'), ('01:44', 'task-simulation-24a838941f61a0e3-exec-2'), ('01:44', 'task-simulation-24a838941f61a0e3-exec-3'), ('01:45', 'task-simulation-24a838941f61a0e3-exec-4'), ('01:47', 'task-simulation-24a838941f61a0e3-exec-1'), ('01:47', 'task-simulation-24a838941f61a0e3-exec-2'), ('01:47', 'task-simulation-24a838941f61a0e3-exec-3'), ('01:47', 'task-simulation-24a838941f61a0e3-exec-4'), ('01:49', 'task-simulation-24a838941f61a0e3-exec-1'), ('01:50', 'task-simulation-24a838941f61a0e3-exec-2'), ('01:50', 'task-simulation-24a838941f61a0e3-exec-3'), ('01:50', 'task-simulation-24a838941f61a0e3-exec-4'), ('01:52', 'task-simulation-24a838941f61a0e3-exec-1'), ('01:52', 'task-simulation-24a838941f61a0e3-exec-2'), ('01:52', 'task-simulation-24a838941f61a0e3-exec-3'), ('01:52', 'task-simulation-24a838941f61a0e3-exec-4'), ('01:55', 'task-simulation-24a838941f61a0e3-exec-1'), ('01:55', 'task-simulation-24a838941f61a0e3-exec-2'), ('01:55', 'task-simulation-24a838941f61a0e3-exec-3'), ('01:55', 'task-simulation-24a838941f61a0e3-exec-4'), ('01:58', 'task-simulation-24a838941f61a0e3-exec-1'), ('01:58', 'task-simulation-24a838941f61a0e3-exec-2'), ('01:58', 'task-simulation-24a838941f61a0e3-exec-3'), ('01:59', 'task-simulation-24a838941f61a0e3-exec-4'), ('02:01', 'task-simulation-24a838941f61a0e3-exec-1'), ('02:02', 'task-simulation-24a838941f61a0e3-exec-2'), ('02:02', 'task-simulation-24a838941f61a0e3-exec-3'), ('02:02', 'task-simulation-24a838941f61a0e3-exec-4'), ('02:05', 'task-simulation-24a838941f61a0e3-exec-1'), ('02:05', 'task-simulation-24a838941f61a0e3-exec-2'), ('02:05', 'task-simulation-24a838941f61a0e3-exec-3'), ('02:05', 'task-simulation-24a838941f61a0e3-exec-4')]",0 days 00:01:06.394378
2,2,2025-01-01 02:11:40.059353,2025-01-01 01:02:21.293453,324.76710000000026,"[('01:53', 'task-simulation-9df721941f62040b-exec-1'), ('01:55', 'task-simulation-9df721941f62040b-exec-1'), ('01:56', 'task-simulation-9df721941f62040b-exec-2'), ('01:56', 'task-simulation-9df721941f62040b-exec-3'), ('01:56', 'task-simulation-9df721941f62040b-exec-4'), ('01:59', 'task-simulation-9df721941f62040b-exec-1'), ('01:59', 'task-simulation-9df721941f62040b-exec-2'), ('01:59', 'task-simulation-9df721941f62040b-exec-3'), ('01:59', 'task-simulation-9df721941f62040b-exec-4'), ('02:02', 'task-simulation-9df721941f62040b-exec-1'), ('02:02', 'task-simulation-9df721941f62040b-exec-2'), ('02:03', 'task-simulation-9df721941f62040b-exec-3'), ('02:03', 'task-simulation-9df721941f62040b-exec-4'), ('02:06', 'task-simulation-9df721941f62040b-exec-1'), ('02:06', 'task-simulation-9df721941f62040b-exec-2'), ('02:06', 'task-simulation-9df721941f62040b-exec-3'), ('02:06', 'task-simulation-9df721941f62040b-exec-4'), ('02:08', 'task-simulation-9df721941f62040b-exec-1'), ('02:08', 'task-simulation-9df721941f62040b-exec-2'), ('02:09', 'task-simulation-9df721941f62040b-exec-3'), ('02:09', 'task-simulation-9df721941f62040b-exec-4'), ('02:10', 'task-simulation-9df721941f62040b-exec-1'), ('02:10', 'task-simulation-9df721941f62040b-exec-2'), ('02:10', 'task-simulation-9df721941f62040b-exec-3'), ('02:11', 'task-simulation-9df721941f62040b-exec-4'), ('02:12', 'task-simulation-9df721941f62040b-exec-1'), ('02:12', 'task-simulation-9df721941f62040b-exec-2'), ('02:12', 'task-simulation-9df721941f62040b-exec-3'), ('02:13', 'task-simulation-9df721941f62040b-exec-4'), ('02:14', 'task-simulation-9df721941f62040b-exec-1'), ('02:14', 'task-simulation-9df721941f62040b-exec-2'), ('02:14', 'task-simulation-9df721941f62040b-exec-3'), ('02:14', 'task-simulation-9df721941f62040b-exec-4'), ('02:16', 'task-simulation-9df721941f62040b-exec-1'), ('02:16', 'task-simulation-9df721941f62040b-exec-2'), ('02:16', 'task-simulation-9df721941f62040b-exec-3'), ('02:16', 'task-simulation-9df721941f62040b-exec-4')]",0 days 00:00:48.430045
3,3,2025-01-01 02:13:02.123664,2025-01-01 01:05:19.572105,36.6108,"[('05:09', 'task-simulation-91d86f941f6508f7-exec-1'), ('05:10', 'task-simulation-91d86f941f6508f7-exec-1'), ('05:12', 'task-simulation-91d86f941f6508f7-exec-1'), ('05:13', 'task-simulation-91d86f941f6508f7-exec-1')]",0 days 00:00:30.301036
4,4,2025-01-01 02:14:57.124655,2025-01-01 01:05:38.515369,439.32960000000014,"[('05:10', 'task-simulation-fb9cba941f650a2a-exec-1'), ('05:12', 'task-simulation-fb9cba941f650a2a-exec-1'), ('05:12', 'task-simulation-fb9cba941f650a2a-exec-2'), ('05:12', 'task-simulation-fb9cba941f650a2a-exec-3'), ('05:14', 'task-simulation-fb9cba941f650a2a-exec-1'), ('05:14', 'task-simulation-fb9cba941f650a2a-exec-2'), ('05:14', 'task-simulation-fb9cba941f650a2a-exec-3'), ('05:14', 'task-simulation-fb9cba941f650a2a-exec-4'), ('05:15', 'task-simulation-fb9cba941f650a2a-exec-1'), ('05:16', 'task-simulation-fb9cba941f650a2a-exec-2'), ('05:16', 'task-simulation-fb9cba941f650a2a-exec-3'), ('05:16', 'task-simulation-fb9cba941f650a2a-exec-4'), ('05:17', 'task-simulation-fb9cba941f650a2a-exec-1'), ('05:18', 'task-simulation-fb9cba941f650a2a-exec-2'), ('05:18', 'task-simulation-fb9cba941f650a2a-exec-3'), ('05:18', 'task-simulation-fb9cba941f650a2a-exec-4'), ('05:19', 'task-simulation-fb9cba941f650a2a-exec-1'), ('05:20', 'task-simulation-fb9cba941f650a2a-exec-2'), ('05:20', 'task-simulation-fb9cba941f650a2a-exec-3'), ('05:20', 'task-simulation-fb9cba941f650a2a-exec-4'), ('05:21', 'task-simulation-fb9cba941f650a2a-exec-1'), ('05:22', 'task-simulation-fb9cba941f650a2a-exec-2'), ('05:22', 'task-simulation-fb9cba941f650a2a-exec-3'), ('05:22', 'task-simulation-fb9cba941f650a2a-exec-4'), ('05:23', 'task-simulation-fb9cba941f650a2a-exec-1'), ('05:23', 'task-simulation-fb9cba941f650a2a-exec-2'), ('05:24', 'task-simulation-fb9cba941f650a2a-exec-3'), ('05:24', 'task-simulation-fb9cba941f650a2a-exec-4'), ('05:25', 'task-simulation-fb9cba941f650a2a-exec-1'), ('05:25', 'task-simulation-fb9cba941f650a2a-exec-2'), ('05:26', 'task-simulation-fb9cba941f650a2a-exec-3'), ('05:26', 'task-simulation-fb9cba941f650a2a-exec-4'), ('05:27', 'task-simulation-fb9cba941f650a2a-exec-1'), ('05:27', 'task-simulation-fb9cba941f650a2a-exec-2'), ('05:27', 'task-simulation-fb9cba941f650a2a-exec-3'), ('05:28', 'task-simulation-fb9cba941f650a2a-exec-4'), ('05:29', 'task-simulation-fb9cba941f650a2a-exec-1'), ('05:29', 'task-simulation-fb9cba941f650a2a-exec-2'), ('05:29', 'task-simulation-fb9cba941f650a2a-exec-3'), ('05:30', 'task-simulation-fb9cba941f650a2a-exec-4'), ('05:31', 'task-simulation-fb9cba941f650a2a-exec-1'), ('05:31', 'task-simulation-fb9cba941f650a2a-exec-2'), ('05:31', 'task-simulation-fb9cba941f650a2a-exec-3'), ('05:31', 'task-simulation-fb9cba941f650a2a-exec-4'), ('05:33', 'task-simulation-fb9cba941f650a2a-exec-1'), ('05:33', 'task-simulation-fb9cba941f650a2a-exec-2'), ('05:33', 'task-simulation-fb9cba941f650a2a-exec-3'), ('05:34', 'task-simulation-fb9cba941f650a2a-exec-4')]",0 days 00:00:48.124550
5,5,2025-01-01 02:14:58.291432,2025-01-01 01:07:31.729785,46.3605,"[('07:20', 'task-simulation-12d59f941f670a9a-exec-1'), ('07:22', 'task-simulation-12d59f941f670a9a-exec-1'), ('07:23', 'task-simulation-12d59f941f670a9a-exec-1'), ('07:24', 'task-simulation-12d59f941f670a9a-exec-1'), ('07:26', 'task-simulation-12d59f941f670a9a-exec-1')]",0 days 00:00:29.666762
6,6,2025-01-01 02:14:59.482395,2025-01-01 01:07:55.206738,27.816300000000002,"[('07:46', 'task-simulation-950707941f676d09-exec-1'), ('07:48', 'task-simulation-950707941f676d09-exec-1'), ('07:49', 'task-simulation-950707941f676d09-exec-1')]",0 days 00:00:28.082423
7,7,2025-01-01 02:16:50.543047,2025-01-01 01:08:20.040022,36.9816,"[('08:10', 'task-simulation-02a244941f67cbb2-exec-1'), ('08:11', 'task-simulation-02a244941f67cbb2-exec-1'), ('08:12', 'task-simulation-02a244941f67cbb2-exec-1'), ('08:14', 'task-simulation-02a244941f67cbb2-exec-1')]",0 days 00:00:28.325655
8,8,2025-01-01 02:18:13.116639,2025-01-01 01:08:41.077272,36.9816,"[('08:31', 'task-simulation-1a92f8941f68231e-exec-1'), ('08:32', 'task-simulation-1a92f8941f68231e-exec-1'), ('08:34', 'task-simulation-1a92f8941f68231e-exec-1'), ('08:35', 'task-simulation-1a92f8941f68231e-exec-1')]",0 days 00:00:27.119235
9,9,2025-01-01 02:18:20.246710,2025-01-01 01:09:36.897724,158.21460000000002,"[('09:19', 'task-simulation-3eb9c9941f68d8d4-exec-1'), ('09:20', 'task-simulation-3eb9c9941f68d8d4-exec-1'), ('09:21', 'task-simulation-3eb9c9941f68d8d4-exec-1'), ('09:21', 'task-simulation-3eb9c9941f68d8d4-exec-2'), ('09:23', 'task-simulation-3eb9c9941f68d8d4-exec-1'), ('09:23', 'task-simulation-3eb9c9941f68d8d4-exec-2'), ('09:24', 'task-simulation-3eb9c9941f68d8d4-exec-1'), ('09:24', 'task-simulation-3eb9c9941f68d8d4-exec-2'), ('09:26', 'task-simulation-3eb9c9941f68d8d4-exec-1'), ('09:26', 'task-simulation-3eb9c9941f68d8d4-exec-2'), ('09:27', 'task-simulation-3eb9c9941f68d8d4-exec-1'), ('09:27', 'task-simulation-3eb9c9941f68d8d4-exec-2'), ('09:29', 'task-simulation-3eb9c9941f68d8d4-exec-1'), ('09:29', 'task-simulation-3eb9c9941f68d8d4-exec-2'), ('09:30', 'task-simulation-3eb9c9941f68d8d4-exec-1'), ('09:30', 'task-simulation-3eb9c9941f68d8d4-exec-2'), ('09:32', 'task-simulation-3eb9c9941f68d8d4-exec-1'), ('09:32', 'task-simulation-3eb9c9941f68d8d4-exec-2')]",0 days 00:00:36.540499
